dataset,index,raw_label,y_true,pred_label,outcome,method,base_probability,base_target_confidence,n_perturbations,mask_fraction,faithfulness_pearson,faithfulness_spearman,mean_confidence_drop,std_confidence_drop,negative_drop_fraction,mean_attribution_sum,std_attribution_sum,valid_correlation
tess,946,EB,1,1,TP,integrated_gradients,0.9871411919593811,0.9871411919593811,32,0.1,0.827287104974755,0.8412756598240468,0.2682693600654602,0.2938629388809204,0.0625,1.8209259044378996,0.812550141236734,True
tess,946,EB,1,1,TP,occlusion,0.9871411919593811,0.9871411919593811,32,0.1,0.8753360143463467,0.8625366568914956,0.2682693600654602,0.2938629388809204,0.0625,2.212313275958877,1.262736234976969,True
tess,946,EB,1,1,TP,consensus,0.9871411919593811,0.9871411919593811,32,0.1,0.813773860463742,0.8005865102639296,0.2682693600654602,0.2938629388809204,0.0625,3.7222044318914413,1.0547686438744917,True
tess,964,J,0,1,FP,saliency,0.8879596590995789,0.8879596590995789,32,0.1,0.04316976270481576,0.0879765395894428,0.354076087474823,0.28254300355911255,0.125,4.899536043405533,1.0973062742118738,True
tess,964,J,0,1,FP,integrated_gradients,0.8879596590995789,0.8879596590995789,32,0.1,0.25531319811536596,0.26722873900293254,0.354076087474823,0.28254300355911255,0.125,2.458901107311249,0.6663694834315319,True
tess,964,J,0,1,FP,occlusion,0.8879596590995789,0.8879596590995789,32,0.1,0.756956964421279,0.7778592375366569,0.354076087474823,0.28254300355911255,0.125,2.6057108622044325,0.9075780988554208,True
tess,964,J,0,1,FP,consensus,0.8879596590995789,0.8879596590995789,32,0.1,0.45413079550070734,0.49890029325513185,0.354076087474823,0.28254300355911255,0.125,3.963857725262642,0.8048981092064525,True
tess,967,EB,1,1,TP,saliency,0.999221920967102,0.999221920967102,32,0.1,0.35782726547953436,0.5498533724340174,0.065032459795475,0.1322019100189209,0.0,5.070973977446556,0.9697019413508849,True
tess,967,EB,1,1,TP,integrated_gradients,0.999221920967102,0.999221920967102,32,0.1,0.68203306014211,0.7899560117302052,0.065032459795475,0.1322019100189209,0.0,1.171451125992462,0.6888011512927947,True
tess,967,EB,1,1,TP,occlusion,0.999221920967102,0.999221920967102,32,0.1,0.833421980911941,0.7646627565982403,0.065032459795475,0.1322019100189209,0.0,1.7994891335256398,0.8572061851867867,True
tess,967,EB,1,1,TP,consensus,0.999221920967102,0.999221920967102,32,0.1,0.7270724978408245,0.7760263929618766,0.065032459795475,0.1322019100189209,0.0,2.8797565661370754,0.7554561118127051,True
tess,979,EB,1,0,FN,saliency,0.1764734983444214,0.8235265016555786,32,0.1,0.06485391183730121,-0.22763929618768325,-0.02723792940378189,0.13076187670230865,0.8125,3.7778042256832123,0.7846486018209908,True
tess,979,EB,1,0,FN,integrated_gradients,0.1764734983444214,0.8235265016555786,32,0.1,0.17542573947608123,-0.04508797653958944,-0.02723792940378189,0.13076187670230865,0.8125,0.8709970734780654,0.5283810295236716,True
tess,979,EB,1,0,FN,occlusion,0.1764734983444214,0.8235265016555786,32,0.1,-0.20551530817836908,-0.24633431085043983,-0.02723792940378189,0.13076187670230865,0.8125,4.556501060724258,1.0313760250422526,True
tess,979,EB,1,0,FN,consensus,0.1764734983444214,0.8235265016555786,32,0.1,0.04287047836663427,-0.20894428152492667,-0.02723792940378189,0.13076187670230865,0.8125,4.69945402443409,0.8932149964228162,True
tess,983,EB,1,1,TP,saliency,0.8608594536781311,0.8608594536781311,32,0.1,0.16882133321248866,0.19354838709677416,0.36432021856307983,0.3258765637874603,0.21875,3.025367069989443,0.7653511958225392,True
tess,983,EB,1,1,TP,integrated_gradients,0.8608594536781311,0.8608594536781311,32,0.1,0.7015335172130479,0.6671554252199413,0.36432021856307983,0.3258765637874603,0.21875,1.3117133360356092,0.6329579271638955,True
tess,983,EB,1,1,TP,occlusion,0.8608594536781311,0.8608594536781311,32,0.1,0.4493667955327199,0.4512463343108504,0.36432021856307983,0.3258765637874603,0.21875,3.6958680115640163,0.921235202598047,True
tess,983,EB,1,1,TP,consensus,0.8608594536781311,0.8608594536781311,32,0.1,0.5338946913953411,0.62866568914956,0.36432021856307983,0.3258765637874603,0.21875,2.7028537057340145,0.62227413101128,True
tess,994,J,0,0,TN,saliency,0.0005026223952881992,0.9994973776047118,32,0.1,0.34126536676121805,0.3947947214076246,0.00017428956925868988,0.00022490225092042238,0.28125,4.057472534477711,0.6982110943750541,True
tess,994,J,0,0,TN,integrated_gradients,0.0005026223952881992,0.9994973776047118,32,0.1,0.21817282481233438,0.29728739002932547,0.00017428956925868988,0.00022490225092042238,0.28125,2.495801016688347,0.7141261459443141,True
tess,994,J,0,0,TN,occlusion,0.0005026223952881992,0.9994973776047118,32,0.1,0.43588116075807937,0.5142961876832844,0.00017428956925868988,0.00022490225092042238,0.28125,3.448180802166462,0.8818823801098465,True
tess,994,J,0,0,TN,consensus,0.0005026223952881992,0.9994973776047118,32,0.1,0.43046688139023415,0.4967008797653959,0.00017428956925868988,0.00022490225092042238,0.28125,3.9450176432728767,0.79818394010527,True
tess,1007,J,0,0,TN,saliency,0.7483372092247009,0.2516627907752991,32,0.1,-0.13048213650198554,-0.1224340175953079,-0.38567543029785156,0.28426942229270935,0.875,4.456401236355305,0.7648018414907307,True
tess,1007,J,0,0,TN,integrated_gradients,0.7483372092247009,0.2516627907752991,32,0.1,-0.6723545910072012,-0.6352639296187682,-0.38567543029785156,0.28426942229270935,0.875,2.136329773813486,0.7091481098268206,True
tess,1007,J,0,0,TN,occlusion,0.7483372092247009,0.2516627907752991,32,0.1,0.4667495921077998,0.46187683284457465,-0.38567543029785156,0.28426942229270935,0.875,6.298016361892223,1.471757892024727,True
tess,1007,J,0,0,TN,consensus,0.7483372092247009,0.2516627907752991,32,0.1,0.07785727074304331,0.03885630498533724,-0.38567543029785156,0.28426942229270935,0.875,6.531402498483658,0.9275837905454334,True
tess,1010,EB,1,0,FN,saliency,0.4406668543815613,0.5593331456184387,32,0.1,0.054386124444656986,-0.013563049853372432,-0.3010396659374237,0.15101934969425201,0.9375,5.796662002801895,0.6684233203112597,True
tess,1010,EB,1,0,FN,integrated_gradients,0.4406668543815613,0.5593331456184387,32,0.1,-0.5329174909835281,-0.5733137829912023,-0.3010396659374237,0.15101934969425201,0.9375,1.7777888663113117,0.5293740388596256,True
tess,1010,EB,1,0,FN,occlusion,0.4406668543815613,0.5593331456184387,32,0.1,0.32853475459782755,0.23900293255131963,-0.3010396659374237,0.15101934969425201,0.9375,7.310563400387764,1.2491170405167609,True
tess,1010,EB,1,0,FN,consensus,0.4406668543815613,0.5593331456184387,32,0.1,0.10082683947348152,0.1004398826979472,-0.3010396659374237,0.15101934969425201,0.9375,7.069522827863693,0.8422264016678879,True
tess,1032,EB,1,1,TP,saliency,0.9996348023414612,0.9996348023414612,32,0.1,0.42582033485571935,0.5766129032258064,0.08078312128782272,0.1187366470694542,0.0,3.807082161307335,1.0256793969162117,True
tess,1032,EB,1,1,TP,integrated_gradients,0.9996348023414612,0.9996348023414612,32,0.1,0.6497773381777757,0.8442082111436948,0.08078312128782272,0.1187366470694542,0.0,1.2787216454162262,0.9128439475713896,True
tess,1032,EB,1,1,TP,occlusion,0.9996348023414612,0.9996348023414612,32,0.1,0.7674115240942286,0.8812316715542521,0.08078312128782272,0.1187366470694542,0.0,2.129117864416912,1.2721185010975966,True
tess,1032,EB,1,1,TP,consensus,0.9996348023414612,0.9996348023414612,32,0.1,0.6532046948421059,0.8170821114369502,0.08078312128782272,0.1187366470694542,0.0,2.715993156656623,1.1370780169949313,True
tess,1037,EB,1,1,TP,saliency,0.9996131658554077,0.9996131658554077,32,0.1,0.5568986886249222,0.593475073313783,0.061634428799152374,0.09337364882230759,0.03125,2.596352342516184,0.7557323424601328,True
tess,1037,EB,1,1,TP,integrated_gradients,0.9996131658554077,0.9996131658554077,32,0.1,0.7412312600237057,0.8933284457478006,0.061634428799152374,0.09337364882230759,0.03125,1.0785811706446111,0.6212847113064639,True
tess,1037,EB,1,1,TP,occlusion,0.9996131658554077,0.9996131658554077,32,0.1,0.69443634314065,0.7745601173020527,0.061634428799152374,0.09337364882230759,0.03125,2.1622564932331443,1.1532200007873927,True
tess,1037,EB,1,1,TP,consensus,0.9996131658554077,0.9996131658554077,32,0.1,0.7619554515053669,0.8940615835777126,0.061634428799152374,0.09337364882230759,0.03125,2.183320190757513,0.8340906562388631,True
tess,1049,J,0,0,TN,saliency,0.7379381060600281,0.2620618939399719,32,0.1,-0.5552218429064512,-0.46517595307917886,-0.18337403237819672,0.15988771617412567,0.9375,3.6016452088952065,0.6999819772037386,True
tess,1049,J,0,0,TN,integrated_gradients,0.7379381060600281,0.2620618939399719,32,0.1,-0.6146621790397924,-0.5876099706744868,-0.18337403237819672,0.15988771617412567,0.9375,1.3457652535289526,0.7234959293081593,True
tess,1049,J,0,0,TN,occlusion,0.7379381060600281,0.2620618939399719,32,0.1,0.09306387920829597,0.06085043988269794,-0.18337403237819672,0.15988771617412567,0.9375,3.1420426666736603,0.8155795648502503,True
tess,1049,J,0,0,TN,consensus,0.7379381060600281,0.2620618939399719,32,0.1,-0.46075511586179596,-0.43145161290322576,-0.18337403237819672,0.15988771617412567,0.9375,4.008852899074554,0.8301844330235708,True
tess,1057,EB,1,1,TP,saliency,0.9996321797370911,0.9996321797370911,32,0.1,0.28021792931089756,0.5373900293255132,0.09202244132757187,0.1635548323392868,0.0,3.1221811436116695,0.9165176800123492,True
tess,1057,EB,1,1,TP,integrated_gradients,0.9996321797370911,0.9996321797370911,32,0.1,0.6029799321158031,0.8845307917888563,0.09202244132757187,0.1635548323392868,0.0,1.3033924188930541,0.7719304731785142,True
tess,1057,EB,1,1,TP,occlusion,0.9996321797370911,0.9996321797370911,32,0.1,0.6978158125830646,0.939882697947214,0.09202244132757187,0.1635548323392868,0.0,2.1652594157494605,1.126268451888665,True
tess,1057,EB,1,1,TP,consensus,0.9996321797370911,0.9996321797370911,32,0.1,0.5978544565256676,0.8999266862170088,0.09202244132757187,0.1635548323392868,0.0,2.41734791174531,0.9292102021553243,True
tess,1071,J,0,0,TN,saliency,0.6982982754707336,0.30170172452926636,32,0.1,0.10458064919955062,0.14956011730205276,-0.3663773834705353,0.25870954990386963,0.8125,3.1315706372261047,0.6725935272940761,True
tess,1071,J,0,0,TN,integrated_gradients,0.6982982754707336,0.30170172452926636,32,0.1,-0.4280113061883518,-0.4934017595307918,-0.3663773834705353,0.25870954990386963,0.8125,1.06283272895962,0.5259235192633099,True
tess,1071,J,0,0,TN,occlusion,0.6982982754707336,0.30170172452926636,32,0.1,0.20196456651592018,0.0909090909090909,-0.3663773834705353,0.25870954990386963,0.8125,3.8989192098379135,1.0898552838089792,True
tess,1071,J,0,0,TN,consensus,0.6982982754707336,0.30170172452926636,32,0.1,0.03947421964271356,-0.009897360703812315,-0.3663773834705353,0.25870954990386963,0.8125,4.06083857268095,0.8819351834261397,True
tess,1089,J,0,0,TN,saliency,2.642172603373183e-06,0.9999973578273966,32,0.1,0.04535769495929408,0.04659697428989368,2.4028122425079346e-07,5.844759698447888e-07,0.34375,3.887474410235882,0.7556547509813046,True
tess,1089,J,0,0,TN,integrated_gradients,2.642172603373183e-06,0.9999973578273966,32,0.1,0.41758860651764307,0.45129353052416715,2.4028122425079346e-07,5.844759698447888e-07,0.34375,3.58022416010499,1.0373514904440693,True
tess,1089,J,0,0,TN,occlusion,2.642172603373183e-06,0.9999973578273966,32,0.1,0.6836162241263868,0.6960193718734513,2.4028122425079346e-07,5.844759698447888e-07,0.34375,4.743807137012482,1.2740889613771222,True
tess,1089,J,0,0,TN,consensus,2.642172603373183e-06,0.9999973578273966,32,0.1,0.5113649638871876,0.6512569241304038,2.4028122425079346e-07,5.844759698447888e-07,0.34375,4.851385235786438,0.987043422476144,True
tess,1093,J,0,1,FP,saliency,0.9751980304718018,0.9751980304718018,32,0.1,0.16422308789285184,0.2745601173020527,0.41512012481689453,0.31531327962875366,0.0625,3.3552744910120964,0.6217447296335964,True
tess,1093,J,0,1,FP,integrated_gradients,0.9751980304718018,0.9751980304718018,32,0.1,0.7065243202176321,0.7320381231671554,0.41512012481689453,0.31531327962875366,0.0625,1.4402933800593019,0.7694986010665888,True
tess,1093,J,0,1,FP,occlusion,0.9751980304718018,0.9751980304718018,32,0.1,0.5695017416403371,0.5997067448680352,0.41512012481689453,0.31531327962875366,0.0625,3.1272380370646715,1.163177621916301,True
tess,1093,J,0,1,FP,consensus,0.9751980304718018,0.9751980304718018,32,0.1,0.5580660312701923,0.56524926686217,0.41512012481689453,0.31531327962875366,0.0625,3.2281198613345623,0.8311415487641821,True
tess,1099,J,0,0,TN,saliency,0.6383752822875977,0.36162471771240234,32,0.1,-0.3894018395685405,-0.34237536656891493,-0.36813274025917053,0.2316431850194931,0.875,4.978476703166962,1.0085452401140687,True
tess,1099,J,0,0,TN,integrated_gradients,0.6383752822875977,0.36162471771240234,32,0.1,-0.48744042037262975,-0.5344574780058651,-0.36813274025917053,0.2316431850194931,0.875,2.122292824089527,0.8734068841676315,True
tess,1099,J,0,0,TN,occlusion,0.6383752822875977,0.36162471771240234,32,0.1,0.04091335271449965,0.004765395894428152,-0.36813274025917053,0.2316431850194931,0.875,5.287808395922184,1.3534306401758232,True
tess,1099,J,0,0,TN,consensus,0.6383752822875977,0.36162471771240234,32,0.1,-0.2957820576136928,-0.27419354838709675,-0.36813274025917053,0.2316431850194931,0.875,4.945231318473816,1.0347853785373045,True
tess,1118,J,0,0,TN,saliency,1.7051942222678917e-06,0.9999982948057777,32,0.1,0.3818181817767994,0.3180485081968078,1.0337680578231812e-06,1.2347848041827092e-06,0.21875,4.283902280032635,0.89228047105274,True
tess,1118,J,0,0,TN,integrated_gradients,1.7051942222678917e-06,0.9999982948057777,32,0.1,0.6083596907652482,0.4468086308924012,1.0337680578231812e-06,1.2347848041827092e-06,0.21875,2.323024693876505,0.7600471750167394,True
tess,1118,J,0,0,TN,occlusion,1.7051942222678917e-06,0.9999982948057777,32,0.1,0.5663462313737431,0.5099047593928061,1.0337680578231812e-06,1.2347848041827092e-06,0.21875,5.192331001162529,1.0719059199935819,True
tess,1118,J,0,0,TN,consensus,1.7051942222678917e-06,0.9999982948057777,32,0.1,0.5122245774984712,0.4132429578820115,1.0337680578231812e-06,1.2347848041827092e-06,0.21875,5.0309229120612144,0.9938791401324738,True
tess,1137,EB,1,1,TP,saliency,0.9986453056335449,0.9986453056335449,32,0.1,0.3422558722635725,0.4417155425219941,0.05882135033607483,0.08701420575380325,0.0,3.145032823085785,0.6780029131061959,True
tess,1137,EB,1,1,TP,integrated_gradients,0.9986453056335449,0.9986453056335449,32,0.1,0.8379557528174347,0.9127565982404691,0.05882135033607483,0.08701420575380325,0.0,0.8333482192829251,0.7327334496054199,True
tess,1137,EB,1,1,TP,occlusion,0.9986453056335449,0.9986453056335449,32,0.1,0.6908256968312546,0.8423753665689148,0.05882135033607483,0.08701420575380325,0.0,1.6126906321151182,0.9947555869197917,True
tess,1137,EB,1,1,TP,consensus,0.9986453056335449,0.9986453056335449,32,0.1,0.7359704375417112,0.8555718475073313,0.05882135033607483,0.08701420575380325,0.0,2.2951149232685566,0.8702873582384963,True
tess,1143,PC,1,0,FN,saliency,0.6718057990074158,0.32819420099258423,32,0.1,-0.1429802511482318,-0.30681818181818177,-0.4455469846725464,0.25933268666267395,0.875,5.224506258964539,0.9999097015844716,True
tess,1143,PC,1,0,FN,integrated_gradients,0.6718057990074158,0.32819420099258423,32,0.1,-0.5454850491312239,-0.6484604105571847,-0.4455469846725464,0.25933268666267395,0.875,1.5266644544899464,0.7092959019129528,True
tess,1143,PC,1,0,FN,occlusion,0.6718057990074158,0.32819420099258423,32,0.1,0.012098748997924645,0.00879765395894428,-0.4455469846725464,0.25933268666267395,0.875,4.777024358510971,1.2313031280675548,True
tess,1143,PC,1,0,FN,consensus,0.6718057990074158,0.32819420099258423,32,0.1,-0.23950451598939643,-0.3288123167155425,-0.4455469846725464,0.25933268666267395,0.875,5.944903619587421,1.0754563293805448,True
tess,1147,J,0,1,FP,saliency,0.9505140781402588,0.9505140781402588,32,0.1,0.7015450062805771,0.5590175953079178,0.2717355489730835,0.36109086871147156,0.125,3.586353547871113,0.7953324270504742,True
tess,1147,J,0,1,FP,integrated_gradients,0.9505140781402588,0.9505140781402588,32,0.1,0.886220209902471,0.7906891495601172,0.2717355489730835,0.36109086871147156,0.125,0.8632493456825614,0.5406364456726876,True
tess,1147,J,0,1,FP,occlusion,0.9505140781402588,0.9505140781402588,32,0.1,0.5053740682370963,0.7276392961876832,0.2717355489730835,0.36109086871147156,0.125,2.0380221847444773,1.074834600065332,True
tess,1147,J,0,1,FP,consensus,0.9505140781402588,0.9505140781402588,32,0.1,0.7530274853935991,0.8295454545454545,0.2717355489730835,0.36109086871147156,0.125,2.2665854692459106,0.74411785174689,True
tess,1166,J,0,1,FP,saliency,0.8873913288116455,0.8873913288116455,32,0.1,0.22092438214639834,0.18914956011730205,0.4133264124393463,0.2778332829475403,0.0625,4.6287502348423,0.9430727497060246,True
tess,1166,J,0,1,FP,integrated_gradients,0.8873913288116455,0.8873913288116455,32,0.1,0.4249529906928539,0.468841642228739,0.4133264124393463,0.2778332829475403,0.0625,1.8022974915802479,0.6053276262733452,True
tess,1166,J,0,1,FP,occlusion,0.8873913288116455,0.8873913288116455,32,0.1,0.7568221186340625,0.7419354838709676,0.4133264124393463,0.2778332829475403,0.0625,2.6484640017151833,0.9698253553190364,True
tess,1166,J,0,1,FP,consensus,0.8873913288116455,0.8873913288116455,32,0.1,0.6063137488323669,0.6121700879765395,0.4133264124393463,0.2778332829475403,0.0625,3.4815472699701786,0.7949650836333114,True
tess,1169,J,0,0,TN,saliency,2.0181466879876098e-06,0.999997981853312,32,0.1,0.5015973206297738,0.6358053224192765,7.264316082000732e-06,1.0570488484518137e-05,0.0,4.329047411680222,1.0046453294538404,True
tess,1169,J,0,0,TN,integrated_gradients,2.0181466879876098e-06,0.999997981853312,32,0.1,0.7271823779450935,0.7918232951351946,7.264316082000732e-06,1.0570488484518137e-05,0.0,1.8136211577802896,0.5763984038201854,True
tess,1169,J,0,0,TN,occlusion,2.0181466879876098e-06,0.999997981853312,32,0.1,0.20764953168299788,0.3311027717096924,7.264316082000732e-06,1.0570488484518137e-05,0.0,4.626406781375408,1.3052017367237039,True
tess,1169,J,0,0,TN,consensus,2.0181466879876098e-06,0.999997981853312,32,0.1,0.4055986623909165,0.5685214258426112,7.264316082000732e-06,1.0570488484518137e-05,0.0,4.505869843065739,1.0223922524103028,True
tess,1170,J,0,0,TN,saliency,0.0028981969226151705,0.9971018030773848,32,0.1,0.15264654934204736,0.1539589442815249,0.0021923240274190903,0.0030456180684268475,0.1875,4.1223623007535934,0.9929048087181335,True
tess,1170,J,0,0,TN,integrated_gradients,0.0028981969226151705,0.9971018030773848,32,0.1,0.1504967959360587,0.2807917888563049,0.0021923240274190903,0.0030456180684268475,0.1875,0.793753449106589,0.5501558872589407,True
tess,1170,J,0,0,TN,occlusion,0.0028981969226151705,0.9971018030773848,32,0.1,0.4471104926560651,0.41239002932551316,0.0021923240274190903,0.0030456180684268475,0.1875,1.941879155114293,0.7691540124683628,True
tess,1170,J,0,0,TN,consensus,0.0028981969226151705,0.9971018030773848,32,0.1,0.19839237103062501,0.24046920821114368,0.0021923240274190903,0.0030456180684268475,0.1875,3.7590525709092617,0.8593312328627914,True
tess,1194,EB,1,1,TP,saliency,0.8319839239120483,0.8319839239120483,32,0.1,0.45878034740908474,0.45637829912023453,0.3299441337585449,0.30991724133491516,0.28125,5.179918617010117,0.9172896809605164,True
tess,1194,EB,1,1,TP,integrated_gradients,0.8319839239120483,0.8319839239120483,32,0.1,0.8701782467566966,0.8702346041055717,0.3299441337585449,0.30991724133491516,0.28125,1.8757806289941072,0.7873045934803499,True
tess,1194,EB,1,1,TP,occlusion,0.8319839239120483,0.8319839239120483,32,0.1,0.8779390280036659,0.9098240469208211,0.3299441337585449,0.30991724133491516,0.28125,2.894513575360179,1.443287021146536,True
tess,1194,EB,1,1,TP,consensus,0.8319839239120483,0.8319839239120483,32,0.1,0.8649121226432868,0.8830645161290323,0.3299441337585449,0.30991724133491516,0.28125,3.499118432402611,0.9583651805513613,True
tess,1234,J,0,0,TN,saliency,2.36535902331525e-06,0.9999976346409767,32,0.1,0.29853723741831306,0.22872346581396732,1.218169927597046e-06,1.0621650972097996e-06,0.0625,6.604102805256844,0.9620414683680575,True
tess,1234,J,0,0,TN,integrated_gradients,2.36535902331525e-06,0.9999976346409767,32,0.1,0.41554410410045906,0.26907564101771453,1.218169927597046e-06,1.0621650972097996e-06,0.0625,3.4751507341861725,0.9887249931336725,True
tess,1234,J,0,0,TN,occlusion,2.36535902331525e-06,0.9999976346409767,32,0.1,0.6710320803165847,0.6305944470476501,1.218169927597046e-06,1.0621650972097996e-06,0.0625,5.2054101675748825,1.5130786571547732,True
tess,1234,J,0,0,TN,consensus,2.36535902331525e-06,0.9999976346409767,32,0.1,0.5377337638369208,0.48789448200894386,1.218169927597046e-06,1.0621650972097996e-06,0.0625,5.213090725243092,1.1083829272575036,True
tess,1247,EB,1,1,TP,saliency,0.9923701882362366,0.9923701882362366,32,0.1,0.024863157735169172,0.07148093841642228,0.19349521398544312,0.2395056188106537,0.0625,6.843429043889046,1.1181948939692163,True
tess,1247,EB,1,1,TP,integrated_gradients,0.9923701882362366,0.9923701882362366,32,0.1,0.7632464035873655,0.812683284457478,0.19349521398544312,0.2395056188106537,0.0625,1.982461092993617,0.7210907701442342,True
tess,1247,EB,1,1,TP,occlusion,0.9923701882362366,0.9923701882362366,32,0.1,0.7822104748558725,0.8332111436950146,0.19349521398544312,0.2395056188106537,0.0625,2.356549412943423,1.0926189127152763,True
tess,1247,EB,1,1,TP,consensus,0.9923701882362366,0.9923701882362366,32,0.1,0.6290707052449165,0.7093108504398825,0.19349521398544312,0.2395056188106537,0.0625,4.3182477951049805,0.8337348061243359,True
tess,1256,J,0,0,TN,saliency,0.17471465468406677,0.8252853453159332,32,0.1,0.057412621551292994,-0.17045454545454544,-0.082731693983078,0.13869580626487732,0.875,4.507043838500977,0.8410609111334426,True
tess,1256,J,0,0,TN,integrated_gradients,0.17471465468406677,0.8252853453159332,32,0.1,-0.36826811054812314,-0.6213343108504398,-0.082731693983078,0.13869580626487732,0.875,2.4596949592232704,0.7550551392110934,True
tess,1256,J,0,0,TN,occlusion,0.17471465468406677,0.8252853453159332,32,0.1,0.3469656027428513,0.14846041055718476,-0.082731693983078,0.13869580626487732,0.875,4.116236254572868,1.0206046890313638,True
tess,1256,J,0,0,TN,consensus,0.17471465468406677,0.8252853453159332,32,0.1,0.07158461737991254,-0.18035190615835775,-0.082731693983078,0.13869580626487732,0.875,4.7936274111270905,0.8578173078415399,True
tess,1262,EB,1,1,TP,saliency,0.9996747374534607,0.9996747374534607,32,0.1,0.26777421298442156,0.4189882697947213,0.06676249951124191,0.1102675348520279,0.03125,4.830429047346115,1.0649732107865517,True
tess,1262,EB,1,1,TP,integrated_gradients,0.9996747374534607,0.9996747374534607,32,0.1,0.7652163764361563,0.8313782991202345,0.06676249951124191,0.1102675348520279,0.03125,1.0369694950059056,0.726693894180763,True
tess,1262,EB,1,1,TP,occlusion,0.9996747374534607,0.9996747374534607,32,0.1,0.8527743721536063,0.8431085043988268,0.06676249951124191,0.1102675348520279,0.03125,1.8439031820744276,1.2404850090912856,True
tess,1262,EB,1,1,TP,consensus,0.9996747374534607,0.9996747374534607,32,0.1,0.7443352053471289,0.8159824046920819,0.06676249951124191,0.1102675348520279,0.03125,2.8533499240875244,0.9394263835235193,True
tess,1284,J,0,0,TN,saliency,0.627652645111084,0.372347354888916,32,0.1,-0.26188711039691676,-0.32294721407624627,-0.41701579093933105,0.263938307762146,0.84375,3.4461317658424377,0.6141063580834633,True
tess,1284,J,0,0,TN,integrated_gradients,0.627652645111084,0.372347354888916,32,0.1,-0.5557471680037007,-0.6752199413489736,-0.41701579093933105,0.263938307762146,0.84375,2.443482343107462,0.9684538752655942,True
tess,1284,J,0,0,TN,occlusion,0.627652645111084,0.372347354888916,32,0.1,0.3571329660704953,0.4769061583577712,-0.41701579093933105,0.263938307762146,0.84375,4.575143810361624,1.250581396125912,True
tess,1284,J,0,0,TN,consensus,0.627652645111084,0.372347354888916,32,0.1,-0.12526435135865202,-0.1411290322580645,-0.41701579093933105,0.263938307762146,0.84375,4.939661234617233,0.9324366352452716,True
tess,1301,EB,1,1,TP,saliency,0.9996218085289001,0.9996218085289001,32,0.1,0.2577709361612686,0.31781524926686217,0.07097204774618149,0.10227952897548676,0.03125,2.7283906787633896,0.5781048332728067,True
tess,1301,EB,1,1,TP,integrated_gradients,0.9996218085289001,0.9996218085289001,32,0.1,0.8470714887519492,0.9182551319648092,0.07097204774618149,0.10227952897548676,0.03125,1.0984006168928317,0.7041377871348269,True
tess,1301,EB,1,1,TP,occlusion,0.9996218085289001,0.9996218085289001,32,0.1,0.701323229134233,0.7536656891495601,0.07097204774618149,0.10227952897548676,0.03125,2.063537149144736,1.0758635953364846,True
tess,1301,EB,1,1,TP,consensus,0.9996218085289001,0.9996218085289001,32,0.1,0.7665574691227001,0.8346774193548386,0.07097204774618149,0.10227952897548676,0.03125,2.1764180064201355,0.7263828642604203,True
tess,1311,J,0,0,TN,saliency,0.04113452881574631,0.9588654711842537,32,0.1,-0.11838793364136145,-0.33944281524926684,-0.012473950162529945,0.03801088407635689,0.75,5.21103236079216,1.128589648378214,True
tess,1311,J,0,0,TN,integrated_gradients,0.04113452881574631,0.9588654711842537,32,0.1,-0.44594410539721707,-0.5923753665689149,-0.012473950162529945,0.03801088407635689,0.75,2.45811147429049,0.8540845372431413,True
tess,1311,J,0,0,TN,occlusion,0.04113452881574631,0.9588654711842537,32,0.1,0.34468524411331714,0.314516129032258,-0.012473950162529945,0.03801088407635689,0.75,6.573706887662411,1.4055497248122664,True
tess,1311,J,0,0,TN,consensus,0.04113452881574631,0.9588654711842537,32,0.1,-0.0075705583315450005,-0.1785190615835777,-0.012473950162529945,0.03801088407635689,0.75,6.481640592217445,1.2627469582807893,True
tess,1334,EB,1,1,TP,saliency,0.7616959810256958,0.7616959810256958,32,0.1,0.3350389498560103,0.32587976539589436,0.40092527866363525,0.2877962589263916,0.09375,5.000844866037369,1.0115873106372464,True
tess,1334,EB,1,1,TP,integrated_gradients,0.7616959810256958,0.7616959810256958,32,0.1,0.6761067245755324,0.7184750733137829,0.40092527866363525,0.2877962589263916,0.09375,1.9545719157904387,0.7699868495392954,True
tess,1334,EB,1,1,TP,occlusion,0.7616959810256958,0.7616959810256958,32,0.1,0.7501979271398336,0.7954545454545454,0.40092527866363525,0.2877962589263916,0.09375,3.2723445780575275,1.3628952451909155,True
tess,1334,EB,1,1,TP,consensus,0.7616959810256958,0.7616959810256958,32,0.1,0.6917868046384225,0.7375366568914956,0.40092527866363525,0.2877962589263916,0.09375,3.9216267094016075,1.052549590648926,True
tess,1342,J,0,0,TN,saliency,2.5882479803840397e-06,0.9999974117520196,32,0.1,0.035935866168595614,-0.03522614397792602,1.3764947652816772e-06,2.1366081455198582e-06,0.3125,3.9102547466754913,0.7337380568955445,True
tess,1342,J,0,0,TN,integrated_gradients,2.5882479803840397e-06,0.9999974117520196,32,0.1,0.3163137541554683,0.27153485982984643,1.3764947652816772e-06,2.1366081455198582e-06,0.3125,3.8787321224808693,0.9785139610634612,True
tess,1342,J,0,0,TN,occlusion,2.5882479803840397e-06,0.9999974117520196,32,0.1,0.5681310197865507,0.5661868766452067,1.3764947652816772e-06,2.1366081455198582e-06,0.3125,4.488929204642773,1.2269946595621202,True
