dataset,index,raw_label,y_true,pred_label,outcome,probability,target_confidence,mc_std,global_focus_count,local_focus_count,total_focus_count,global_central_focus_count,local_central_focus_count,global_central_focus_fraction,local_central_focus_fraction,global_focus_density,local_focus_density,global_attention_position_variance,local_attention_position_variance,mean_attention_position_variance,global_attention_entropy,local_attention_entropy,mean_attention_entropy,global_central_importance_ratio,local_central_importance_ratio,mean_central_importance_ratio,global_peak_distance_to_center,local_peak_distance_to_center
tess,950,EB,1,1,TP,0.9845547080039978,0.9845547080039978,0.003155952086672187,4,5,9,2,4,0.5,0.8,0.08955223880597014,0.11475409836065574,0.050673049314075874,0.055679068208491896,0.05317605876128388,0.8997920963218329,0.9162285821373687,0.9080103392296008,0.3323159604395694,0.3332086266925099,0.33276229356603965,48.0,7.0
tess,951,J,0,0,TN,0.001189257251098752,0.9988107427489012,0.0003040682931896299,1,6,7,0,4,0.0,0.6666666666666666,0.09950248756218906,0.11475409836065574,0.060556010666277804,0.05452540238176934,0.05754070652402357,0.9119627717816389,0.9004097339240923,0.9061862528528656,0.13236304671099686,0.3450200057693989,0.23869152624019788,47.0,4.0
tess,952,EB,1,1,TP,0.9688758254051208,0.9688758254051208,0.005130616016685963,2,2,4,0,2,0.0,1.0,0.0945273631840796,0.11475409836065574,0.056178396948777506,0.053799680542810216,0.05498903874579386,0.9074462783558679,0.8987725007171683,0.9031093895365181,0.18315353817867913,0.4045884452101975,0.2938709916944383,45.0,4.0
tess,953,EB,1,1,TP,0.9986252784729004,0.9986252784729004,0.00044595939107239246,5,5,10,3,3,0.6,0.6,0.09950248756218906,0.11475409836065574,0.04091547643939767,0.06055088568514608,0.05073318106227187,0.9130754624875316,0.8936253566067117,0.9033504095471216,0.3550303539381632,0.3644267024251925,0.35972852818167783,32.0,2.0
tess,954,EB,1,1,TP,0.9710385799407959,0.9710385799407959,0.005554992239922285,4,4,8,2,3,0.5,0.75,0.09950248756218906,0.11475409836065574,0.05724542322961092,0.056498297937763974,0.05687186058368744,0.9269734822413301,0.9271829070688765,0.9270781946551033,0.2647956652582254,0.34271678658542926,0.3037562259218273,58.0,4.0
tess,955,J,0,0,TN,0.00040431495290249586,0.9995956850470975,0.00013218200183473527,2,6,8,0,2,0.0,0.3333333333333333,0.0845771144278607,0.11475409836065574,0.06085739112725472,0.06039386236923151,0.060625626748243115,0.9301810420167699,0.9008167009961492,0.9154988715064596,0.14129849466549155,0.2311393464827356,0.18621892057411357,52.0,5.0
tess,956,J,0,0,TN,0.0006377550307661295,0.9993622449692339,0.00019311461073812097,5,4,9,2,1,0.4,0.25,0.09950248756218906,0.11475409836065574,0.03737489745512772,0.06709474106084946,0.05223481925798859,0.9099294246702724,0.9039344898987237,0.906931957284498,0.18473884038935284,0.16038531067460535,0.1725620755319791,39.0,22.0
tess,957,EB,1,1,TP,0.9777809977531433,0.9777809977531433,0.004090235102921724,4,4,8,2,2,0.5,0.5,0.1044776119402985,0.11475409836065574,0.03956599701507162,0.05186739898065747,0.04571669799786454,0.9093330004168967,0.904524504013382,0.9069287522151394,0.3384079147147259,0.38043868833830513,0.3594233015265155,15.0,0.0
tess,958,J,0,0,TN,0.1495838165283203,0.8504161834716797,0.02095479518175125,2,4,6,2,2,1.0,0.5,0.04477611940298507,0.11475409836065574,0.03939554557231959,0.04763787253020395,0.04351670905126177,0.9022744729123267,0.9053815698451468,0.9038280213787367,0.44993467794842207,0.35598744195441845,0.4029610599514203,14.0,5.0
tess,959,J,0,0,TN,2.3145743398345076e-05,0.9999768542566017,1.3675969967152923e-05,1,5,6,1,2,1.0,0.4,0.03482587064676617,0.11475409836065574,0.05748868101128709,0.09835252414797792,0.0779206025796325,0.9456830109255494,0.9467814591218707,0.94623223502371,0.31482919853049435,0.20283330845494976,0.25883125349272207,1.0,25.0
tess,960,J,0,0,TN,0.003125319490209222,0.9968746805097908,0.0007735957042314112,3,1,4,1,0,0.3333333333333333,0.0,0.0845771144278607,0.01639344262295082,0.05264280380707875,0.07108480180630293,0.06186380280669084,0.8419043956960146,0.8949383685474958,0.8684213821217552,0.25078241142257407,0.08189462680542663,0.16633851911400035,61.0,8.0
tess,961,PC,1,1,TP,0.9891606569290161,0.9891606569290161,0.0022629180457443,4,4,8,0,2,0.0,0.5,0.1044776119402985,0.11475409836065574,0.06087417892751443,0.045026396657889475,0.05295028779270195,0.9512066991742647,0.8915588390463013,0.9213827691102829,0.13982751959494868,0.43098327520650004,0.28540539740072435,27.0,0.0
tess,962,J,0,0,TN,0.01297205314040184,0.9870279468595982,0.002571664983406663,4,7,11,4,2,1.0,0.2857142857142857,0.1044776119402985,0.11475409836065574,0.025951813305073,0.060744286445912885,0.04334804987549294,0.8909252857884666,0.8966765523208003,0.8938009190546334,0.531383830721315,0.2505197699846291,0.39095180035297206,1.0,0.0
tess,963,EB,1,1,TP,0.9977936148643494,0.9977936148643494,0.0005682200426235795,3,5,8,0,2,0.0,0.4,0.09950248756218906,0.11475409836065574,0.06846379892802582,0.06891717531588498,0.0686904871219554,0.9076723217168932,0.9328959228747797,0.9202841222958364,0.19275692705306002,0.2063376080159,0.19954726753448002,56.0,21.0
tess,964,J,0,1,FP,0.887958824634552,0.887958824634552,0.014173893257975578,5,4,9,0,2,0.0,0.5,0.07960199004975124,0.11475409836065574,0.03357450844394406,0.05984037701232854,0.0467074427281363,0.9124730036919317,0.911192453667616,0.9118327286797738,0.2386715718890607,0.368822644381683,0.30374710813537187,46.0,1.0
tess,965,J,0,0,TN,0.02174452878534794,0.9782554712146521,0.00590119743719697,2,3,5,1,0,0.5,0.0,0.0845771144278607,0.11475409836065574,0.04769093480560465,0.08741712871189836,0.0675540317587515,0.9175402512962032,0.9274230175481812,0.9224816344221922,0.36301715119621236,0.15509916606871207,0.25905815863246223,3.0,21.0
tess,966,J,0,0,TN,0.0017375668976455927,0.9982624331023544,0.00046107146772556007,3,7,10,2,4,0.6666666666666666,0.5714285714285714,0.09950248756218906,0.11475409836065574,0.03444246684152978,0.06791715393018749,0.051179810385858636,0.8771915058517686,0.9171664899043798,0.8971789978780742,0.46602233272078114,0.3290763103489755,0.3975493215348783,5.0,3.0
tess,967,EB,1,1,TP,0.9992219805717468,0.9992219805717468,0.00024236482568085194,4,5,9,2,3,0.5,0.6,0.06965174129353234,0.11475409836065574,0.06811119933357945,0.06576940733738151,0.06694030333548048,0.9350780137887293,0.9381709390548049,0.936624476421767,0.2451639819159004,0.2766635845080202,0.2609137832119603,22.0,2.0
tess,968,J,0,0,TN,5.993883405608358e-06,0.9999940061165944,3.4677207167987945e-06,5,2,7,1,0,0.2,0.0,0.0945273631840796,0.11475409836065574,0.04538712572681711,0.05927638616000667,0.052331755943411884,0.9395821252931241,0.8933277498549803,0.9164549375740523,0.20398536641708145,0.13416026333601327,0.16907281487654735,21.0,14.0
tess,969,EB,1,1,TP,0.9995160102844238,0.9995160102844238,0.00017275227583013475,4,4,8,3,2,0.75,0.5,0.1044776119402985,0.11475409836065574,0.041732405899651416,0.04575572026360282,0.04374406308162712,0.8923165963751417,0.8869420186842593,0.8896293075297005,0.4785475974175023,0.39890008677981725,0.4387238420986598,14.0,0.0
tess,970,J,0,0,TN,0.00018023376469500363,0.999819766235305,9.017359843710437e-05,2,2,4,1,0,0.5,0.0,0.06467661691542288,0.11475409836065574,0.044873937239517256,0.07459837169392104,0.05973615446671915,0.9107324940645857,0.9224497903670967,0.9165911422158413,0.39049502152467563,0.1728125057539478,0.2816537636393117,3.0,15.0
tess,971,J,0,0,TN,0.05130736157298088,0.9486926384270191,0.010361221618950367,3,5,8,1,1,0.3333333333333333,0.2,0.0845771144278607,0.11475409836065574,0.07347407729836586,0.0896003659485901,0.08153722162347798,0.9357359923652165,0.950143280177399,0.9429396362713078,0.22871411648999906,0.18000660618741038,0.20436036133870472,7.0,19.0
tess,972,J,0,0,TN,8.602235539001413e-06,0.999991397764461,6.815000233473256e-06,5,4,9,3,0,0.6,0.0,0.08955223880597014,0.11475409836065574,0.05189055541185626,0.07255480386205954,0.0622226796369579,0.9423395626445532,0.9174594254593539,0.9298994940519536,0.2943706823518365,0.13810816999985603,0.21623942617584627,1.0,13.0
tess,973,J,0,0,TN,0.0005250665708445013,0.9994749334291555,0.00018056992848869413,4,3,7,1,1,0.25,0.3333333333333333,0.09950248756218906,0.08196721311475409,0.08044354334909014,0.05427385982423656,0.06735870158666335,0.946816378028872,0.9132844207695477,0.9300503993992099,0.15556015054996475,0.30101379778804066,0.2282869741690027,89.0,2.0
tess,974,J,0,0,TN,0.005550851114094257,0.9944491488859057,0.0011363998055458069,2,7,9,0,2,0.0,0.2857142857142857,0.0845771144278607,0.11475409836065574,0.06183608079942508,0.06857798271722798,0.06520703175832654,0.9391710944031793,0.9189066464689988,0.929038870436089,0.10260788165111649,0.24492737096608205,0.17376762630859927,42.0,8.0
tess,975,J,0,0,TN,0.004841341637074947,0.995158658362925,0.0011220125015825033,4,5,9,2,2,0.5,0.4,0.07960199004975124,0.11475409836065574,0.051361498289854604,0.06268549061250868,0.05702349445118164,0.9497531850952841,0.9273392919250132,0.9385462385101486,0.22207053016101264,0.3079982171022317,0.2650343736316222,3.0,4.0
tess,976,J,0,0,TN,2.593184581201058e-05,0.999974068154188,1.3129517355991993e-05,4,6,10,1,2,0.25,0.3333333333333333,0.08955223880597014,0.11475409836065574,0.07315638631192836,0.09196408428803685,0.0825602352999826,0.942656728626143,0.9442753952059793,0.9434660619160611,0.2532444529357366,0.2325270838764814,0.242885768406109,5.0,11.0
tess,977,J,0,0,TN,0.007084621582180262,0.9929153784178197,0.00185562449041754,3,2,5,2,0,0.6666666666666666,0.0,0.09950248756218906,0.11475409836065574,0.044125493041706626,0.08027085868218208,0.06219817586194435,0.9064734105093292,0.8984723492781572,0.9024728798937431,0.3733741183670046,0.17067322758662018,0.2720236729768124,3.0,19.0
tess,978,J,0,0,TN,0.027360958978533745,0.9726390410214663,0.006192576605826616,4,3,7,4,1,1.0,0.3333333333333333,0.0945273631840796,0.11475409836065574,0.05067075145468265,0.08536478768787777,0.06801776957128021,0.9375784078164087,0.9330118956698491,0.9352951517431289,0.35383612699786476,0.20078943668053723,0.277312781839201,17.0,1.0
tess,979,EB,1,0,FN,0.176472470164299,0.823527529835701,0.019942887127399445,4,3,7,3,2,0.75,0.6666666666666666,0.0945273631840796,0.11475409836065574,0.039130707067747385,0.051556753492003546,0.04534373027987547,0.9099567650554947,0.8786477223256568,0.8943022436905758,0.4612306024077558,0.4629736028405476,0.46210210262415174,0.0,2.0
tess,980,J,0,0,TN,0.001126292278058827,0.9988737077219412,0.0004079012433066964,1,4,5,0,1,0.0,0.25,0.06467661691542288,0.11475409836065574,0.05853498871453488,0.08384098033410935,0.07118798452432211,0.9099160342887801,0.9102170580547412,0.9100665461717606,0.18876839890997993,0.1879065434141511,0.1883374711620655,64.0,19.0
tess,981,EB,1,1,TP,0.9982820153236389,0.9982820153236389,0.0005380704533308744,3,7,10,3,2,1.0,0.2857142857142857,0.1044776119402985,0.11475409836065574,0.03429319913117481,0.07980182236788874,0.05704751074953178,0.8772195734042729,0.9348091791058056,0.9060143762550392,0.6012411636907242,0.24872562196290063,0.4249833928268124,9.0,5.0
tess,982,J,0,0,TN,0.027835363522171974,0.972164636477828,0.005429952871054411,4,3,7,4,3,1.0,1.0,0.0945273631840796,0.11475409836065574,0.03738134135103278,0.04907036505636332,0.04322585320369805,0.9264991523525252,0.9145622520316232,0.9205307021920742,0.3798608584281336,0.36632425402585694,0.3730925562269953,16.0,3.0
tess,983,EB,1,1,TP,0.8608594536781311,0.8608594536781311,0.01543659158051014,4,5,9,4,3,1.0,0.6,0.09950248756218906,0.11475409836065574,0.018860605224613133,0.04112702780677264,0.029993816515692884,0.8304725871535211,0.8928944316837003,0.8616835094186107,0.6492618607525503,0.36618957867900553,0.507725719715778,1.0,1.0
tess,984,J,0,0,TN,0.0008546109893359244,0.9991453890106641,0.00023890459851827472,4,4,8,3,1,0.75,0.25,0.0945273631840796,0.11475409836065574,0.03231617074494131,0.0599073066169473,0.0461117386809443,0.8421767759538833,0.8975916294410002,0.8698842026974418,0.3588039537945792,0.3195715996537493,0.3391877767241642,19.0,3.0
tess,985,J,0,0,TN,0.013901634141802788,0.9860983658581972,0.0027411978226155043,5,5,10,0,2,0.0,0.4,0.1044776119402985,0.11475409836065574,0.08728675486816263,0.07206600411776948,0.07967637949296605,0.9201047755842076,0.9414814597659049,0.9307931176750562,0.07305511484863651,0.23852314784931686,0.15578913134897668,68.0,3.0
tess,986,EB,1,1,TP,0.9990835785865784,0.9990835785865784,0.0002988462510984391,5,3,8,3,2,0.6,0.6666666666666666,0.08955223880597014,0.11475409836065574,0.04752731074604584,0.0481108165135148,0.04781906362978032,0.9164157417038512,0.9141621537273107,0.915288947715581,0.3202210447352135,0.3492591781708473,0.3347401114530304,60.0,3.0
tess,987,J,0,0,TN,0.0007098472560755908,0.9992901527439244,0.0002784192911349237,6,6,12,1,2,0.16666666666666666,0.3333333333333333,0.07960199004975124,0.11475409836065574,0.06650465284532758,0.07811429662873182,0.0723094747370297,0.9402132253641151,0.925841929259828,0.9330275773119716,0.16517563847133704,0.19681090123250336,0.1809932698519202,16.0,21.0
tess,988,J,0,0,TN,0.000994725152850151,0.9990052748471498,0.000376256211893633,5,3,8,5,1,1.0,0.3333333333333333,0.0945273631840796,0.11475409836065574,0.04185032235528004,0.09181766873060276,0.0668339955429414,0.9236729761538686,0.9423964845299916,0.9330347303419301,0.4169366577674178,0.20890147172153067,0.31291906474447423,3.0,13.0
tess,989,J,0,0,TN,0.0057852850295603275,0.9942147149704397,0.0012157339369878173,4,5,9,0,3,0.0,0.6,0.09950248756218906,0.11475409836065574,0.065431685038456,0.042110925871109726,0.05377130545478287,0.9524319279034654,0.8867693045047927,0.919600616204129,0.12993124045432447,0.31243104689772255,0.2211811436760235,27.0,0.0
tess,990,J,0,0,TN,0.26061904430389404,0.739380955696106,0.019140364602208138,3,5,8,3,4,1.0,0.8,0.07462686567164178,0.11475409836065574,0.03442215001170008,0.03834876976294174,0.036385459887320906,0.8630257728981972,0.8688765460445942,0.8659511594713957,0.5915829937302428,0.3750232693102395,0.4833031315202412,7.0,4.0
tess,991,J,0,0,TN,7.441118941642344e-05,0.9999255888105836,3.4797005355358124e-05,3,6,9,1,1,0.3333333333333333,0.16666666666666666,0.0845771144278607,0.11475409836065574,0.0693360224597845,0.09670912012087528,0.08302257129032989,0.931139301499251,0.954467196927445,0.942803249213348,0.2680535808015486,0.2019400194330586,0.23499680011730362,11.0,25.0
tess,992,J,0,0,TN,0.35056766867637634,0.6494323313236237,0.03378203138709068,2,4,6,2,1,1.0,0.25,0.07960199004975124,0.11475409836065574,0.04690572208678119,0.06614584918343096,0.056525785635106074,0.9079120247374189,0.9031322760036047,0.9055221503705118,0.4707562546089105,0.20402577046064127,0.3373910125347759,3.0,16.0
tess,993,J,0,0,TN,0.0012582414783537388,0.9987417585216463,0.0003324248536955565,3,5,8,0,3,0.0,0.6,0.07462686567164178,0.11475409836065574,0.05200005496110996,0.051888740123674726,0.05194439754239234,0.9394639061372689,0.9105194474026616,0.9249916767699653,0.12613308396421327,0.2906845950064186,0.2084088394853159,33.0,5.0
tess,994,J,0,0,TN,0.0005026223952881992,0.9994973776047118,0.0001593506895005703,6,7,13,1,3,0.16666666666666666,0.42857142857142855,0.09950248756218906,0.11475409836065574,0.0673761249405075,0.06548009163388978,0.06642810828719864,0.935816099383926,0.9181368858360883,0.9269764926100071,0.1504038184106431,0.28527396317233344,0.21783889079148827,41.0,0.0
tess,995,J,0,0,TN,0.0003100439498666674,0.9996899560501333,0.00012798456009477377,5,6,11,0,2,0.0,0.3333333333333333,0.0945273631840796,0.11475409836065574,0.08009804177420235,0.07335042815924263,0.07672423496672248,0.9491604026899177,0.9097440263321273,0.9294522145110224,0.15560980393661986,0.2051180801268747,0.18036394203174727,22.0,10.0
tess,996,EB,1,1,TP,0.9992974400520325,0.9992974400520325,0.0001986030547413975,6,2,8,4,1,0.6666666666666666,0.5,0.1044776119402985,0.11475409836065574,0.05165753352923023,0.05569898171670544,0.05367825762296784,0.9289700885082175,0.8977725968663213,0.9133713426872694,0.31595795355483536,0.4647148759161193,0.3903364147354773,50.0,3.0
tess,997,J,0,0,TN,0.0012847100151702762,0.9987152899848297,0.0003716973587870598,5,3,8,0,1,0.0,0.3333333333333333,0.1044776119402985,0.06557377049180328,0.05808317806864802,0.07263778617674661,0.06536048212269732,0.899097508512832,0.9087787848750699,0.9039381466939509,0.12339724482063281,0.17308121440922108,0.14823922961492694,54.0,7.0
tess,998,J,0,0,TN,0.09827937930822372,0.9017206206917763,0.013475839979946613,3,4,7,2,1,0.6666666666666666,0.25,0.0945273631840796,0.11475409836065574,0.06396837098206123,0.0801011572769548,0.07203476412950802,0.9434090097188302,0.9253978128007287,0.9344034112597794,0.29736070591036196,0.1785164159254635,0.2379385609179127,5.0,22.0
tess,999,J,0,0,TN,0.0017936783842742443,0.9982063216157258,0.0005688567762263119,5,5,10,0,1,0.0,0.2,0.08955223880597014,0.11475409836065574,0.07119041813049512,0.07576645329532763,0.07347843571291138,0.9439537571849503,0.9323729021644956,0.9381633296747229,0.12003339405756044,0.2330247582883835,0.17652907617297198,61.0,0.0
tess,1000,J,0,0,TN,0.02536080777645111,0.9746391922235489,0.004681056831032038,3,4,7,3,0,1.0,0.0,0.05472636815920398,0.11475409836065574,0.032646804915960115,0.0670534175483086,0.049850111232134356,0.8867731644939604,0.9141146879415839,0.9004439262177721,0.4757972798191045,0.1831765140608246,0.3294868969399646,1.0,17.0
tess,1001,J,0,0,TN,0.0033049234189093113,0.9966950765810907,0.0009360388503409922,4,7,11,2,1,0.5,0.14285714285714285,0.0845771144278607,0.11475409836065574,0.060432375060610374,0.09741138056592624,0.07892187781326832,0.9419911699067909,0.9594227114653839,0.9507069406860874,0.2600786389608471,0.16684782583762048,0.2134632323992338,27.0,25.0
tess,1002,J,0,0,TN,0.5645851492881775,0.4354148507118225,0.04572730138897896,4,5,9,3,2,0.75,0.4,0.1044776119402985,0.11475409836065574,0.02129475535499055,0.06450248791150716,0.042898621633248854,0.8382002279822887,0.9144758853267453,0.8763380566545169,0.6167056855758742,0.2152481188027058,0.41597690218929,0.0,8.0
tess,1003,J,0,0,TN,7.693041698075831e-05,0.9999230695830192,3.4120479540433735e-05,4,4,8,3,2,0.75,0.5,0.09950248756218906,0.11475409836065574,0.050639218813469854,0.08532520372365052,0.06798221126856019,0.9184333991638645,0.9343920297786825,0.9264127144712735,0.3919568782903376,0.19895087745189455,0.2954538778711161,6.0,21.0
tess,1004,J,0,0,TN,0.11218415200710297,0.887815847992897,0.015314871445298195,5,4,9,3,2,0.6,0.5,0.08955223880597014,0.11475409836065574,0.046849552934260796,0.04857541297905204,0.04771248295665642,0.9193092118455155,0.8887516976976679,0.9040304547715917,0.3401920625273039,0.3433873647119603,0.34178971361963206,4.0,5.0
tess,1005,EB,1,1,TP,0.9946480393409729,0.9946480393409729,0.0012190856505185366,5,6,11,2,5,0.4,0.8333333333333334,0.1044776119402985,0.09836065573770492,0.04198004943091088,0.0392993259916185,0.040639687711264694,0.8956894702928813,0.8527105811430957,0.8742000257179885,0.38545999636077355,0.4661951710296268,0.4258275836952002,1.0,3.0
tess,1006,PC,1,1,TP,0.9839242696762085,0.9839242696762085,0.0033916777465492487,6,6,12,2,4,0.3333333333333333,0.6666666666666666,0.0945273631840796,0.11475409836065574,0.04153247069986768,0.043983469082854436,0.04275796989136106,0.93620235625009,0.8984450710674033,0.9173237136587467,0.2970433054847871,0.36864325778511303,0.33284328163495003,1.0,2.0
tess,1007,J,0,0,TN,0.7483373284339905,0.2516626715660095,0.016348348930478096,4,4,8,2,2,0.5,0.5,0.0845771144278607,0.11475409836065574,0.05767076845529091,0.051033966639492584,0.05435236754739175,0.9345108110304763,0.9165292333677298,0.9255200221991031,0.23183719236719127,0.34711352759836345,0.28947535998277735,30.0,1.0
tess,1008,J,0,0,TN,0.00015701948723290116,0.9998429805127671,5.606637932942249e-05,4,3,7,1,0,0.25,0.0,0.08955223880597014,0.11475409836065574,0.061156587259213316,0.07257772436100439,0.06686715581010885,0.923523974793267,0.9140915473575494,0.9188077610754082,0.14645967038818086,0.18438905726340551,0.16542436382579317,74.0,15.0
tess,1009,J,0,0,TN,0.00016744346066843718,0.9998325565393316,6.480725278379396e-05,3,7,10,1,0,0.3333333333333333,0.0,0.1044776119402985,0.11475409836065574,0.07222922718360372,0.0978050300877246,0.08501712863566416,0.9548107310782099,0.9563296543664687,0.9555701927223392,0.21805415790856864,0.18360298623596172,0.20082857207226518,4.0,25.0
tess,1010,EB,1,0,FN,0.4406668245792389,0.5593331754207611,0.035129204392433167,3,4,7,2,2,0.6666666666666666,0.5,0.0845771144278607,0.11475409836065574,0.06123358628522088,0.06797286099855546,0.06460322364188817,0.9449118063803461,0.9246105938184177,0.9347612000993819,0.26949719932777155,0.2558067262893635,0.2626519628085675,3.0,17.0
tess,1011,J,0,0,TN,0.00010077413753606379,0.9998992258624639,3.7960646295687184e-05,3,5,8,1,2,0.3333333333333333,0.4,0.08955223880597014,0.11475409836065574,0.08359192294429454,0.09792450069760551,0.09075821182095004,0.9457046746432656,0.9477078349241178,0.9467062547836917,0.17855642139863614,0.1930084346408,0.18578242801971806,15.0,1.0
tess,1012,J,0,0,TN,0.5595855712890625,0.4404144287109375,0.04756880924105644,2,5,7,2,4,1.0,0.8,0.0945273631840796,0.11475409836065574,0.03128484154467348,0.0512917848283091,0.04128831318649129,0.8742164404694079,0.898691126834449,0.8864537836519284,0.5660372998745922,0.43706886556541324,0.5015530827200028,1.0,3.0
tess,1013,J,0,0,TN,0.00025313321384601295,0.999746866786154,0.00010112654126714915,1,6,7,0,1,0.0,0.16666666666666666,0.04975124378109453,0.11475409836065574,0.05814014260854987,0.0673151744424356,0.06272765852549272,0.8323668842589992,0.9012555585039121,0.8668112213814556,0.06191196069523064,0.21581714843363395,0.1388645545644323,69.0,15.0
tess,1014,EB,1,1,TP,0.9980800747871399,0.9980800747871399,0.0005201877211220562,5,5,10,2,2,0.4,0.4,0.09950248756218906,0.11475409836065574,0.05491170486853507,0.062144206436911785,0.058527955652723423,0.9385545013959924,0.9234334291935584,0.9309939652947754,0.26286177968598873,0.27654993730781696,0.2697058584969029,17.0,5.0
tess,1015,J,0,0,TN,3.697351712617092e-05,0.9999630264828738,2.053586285910569e-05,3,3,6,1,0,0.3333333333333333,0.0,0.0945273631840796,0.11475409836065574,0.06252515333934194,0.11181111615579628,0.08716813474756911,0.9541687402854505,0.9402531702750548,0.9472109552802527,0.1924933210151403,0.09414867387620512,0.14332099744567273,29.0,25.0
tess,1016,PC,1,1,TP,0.9931451678276062,0.9931451678276062,0.0014624219620600343,4,5,9,2,1,0.5,0.2,0.09950248756218906,0.11475409836065574,0.048776098293594805,0.04140127749238518,0.04508868789298999,0.9184268985907587,0.883833329566004,0.9011301140783814,0.3686389762031851,0.2974093672857429,0.33302417174446397,10.0,6.0
tess,1017,J,0,0,TN,0.012813479639589787,0.9871865203604102,0.0027122152969241142,3,4,7,2,1,0.6666666666666666,0.25,0.07462686567164178,0.11475409836065574,0.04514629480154897,0.06666181331029324,0.0559040540559211,0.9189211801478764,0.9282476243456125,0.9235844022467444,0.3167728094713446,0.24015079982916238,0.2784618046502535,13.0,2.0
tess,1018,J,0,0,TN,0.00010884385847020894,0.9998911561415298,5.473955025081523e-05,4,6,10,2,3,0.5,0.5,0.06965174129353234,0.11475409836065574,0.06356827382556984,0.06395325007815965,0.06376076195186475,0.9342923026287062,0.9134755048227063,0.9238839037257063,0.19906283751900872,0.25263493052633057,0.22584888402266964,18.0,19.0
tess,1019,J,0,0,TN,0.003057542024180293,0.9969424579758197,0.00072871008887887,5,6,11,3,3,0.6,0.5,0.09950248756218906,0.11475409836065574,0.04811821575060056,0.05445776086885496,0.051287988309727764,0.9030107472482102,0.8976629946894328,0.9003368709688215,0.2692318738879768,0.3406176857065862,0.3049247797972815,55.0,1.0
tess,1020,EB,1,1,TP,0.9995231628417969,0.9995231628417969,0.00015080611046869308,3,4,7,3,3,1.0,0.75,0.09950248756218906,0.11475409836065574,0.04115115788454808,0.04957614172760139,0.04536364980607474,0.8946988054661035,0.8947559372636077,0.8947273713648556,0.5279784026861827,0.3410252770908627,0.4345018398885227,3.0,3.0
tess,1021,J,0,0,TN,0.006057338323444128,0.9939426616765559,0.0011854706099256873,4,5,9,3,2,0.75,0.4,0.0845771144278607,0.11475409836065574,0.04604347329376375,0.04111141257421879,0.04357744293399127,0.92770167520422,0.895213993873831,0.9114578345390255,0.2890575302521832,0.29759900965750424,0.29332826995484373,17.0,2.0
tess,1022,J,0,0,TN,0.00019699466065503657,0.999803005339345,8.26284012873657e-05,6,4,10,1,0,0.16666666666666666,0.0,0.1044776119402985,0.11475409836065574,0.05877730567432912,0.0735483977716196,0.06616285172297437,0.9256075400350148,0.9235492724861173,0.924578406260566,0.22925972214190113,0.10385374959359914,0.16655673586775013,63.0,10.0
tess,1023,J,0,0,TN,1.6347885321010835e-05,0.999983652114679,9.161667549051344e-06,4,3,7,3,1,0.75,0.3333333333333333,0.0945273631840796,0.11475409836065574,0.03783948648004977,0.06949363351518924,0.0536665599976195,0.9097581547095632,0.9370855339132709,0.923421844311417,0.43124569591536605,0.19280084175949644,0.31202326883743126,3.0,13.0
tess,1024,J,0,0,TN,0.00010870434925891459,0.9998912956507411,4.749895742861554e-05,2,6,8,0,2,0.0,0.3333333333333333,0.05970149253731343,0.11475409836065574,0.052361345342792666,0.07044356212044486,0.06140245373161876,0.8588524458197296,0.8683382274077464,0.863595336613738,0.05266225362118641,0.30267786147714315,0.1776700575491648,42.0,4.0
tess,1025,J,0,0,TN,0.00014077271043788642,0.9998592272895621,5.073460124549456e-05,3,5,8,1,1,0.3333333333333333,0.2,0.1044776119402985,0.11475409836065574,0.04843422471923581,0.06560561134589145,0.05701991803256363,0.8918840484994734,0.9130843301429798,0.9024841893212266,0.2481258961581211,0.2626431481215018,0.25538452213981144,18.0,3.0
tess,1026,J,0,0,TN,0.00030136905843392015,0.9996986309415661,0.00012236842303536832,3,7,10,1,2,0.3333333333333333,0.2857142857142857,0.0845771144278607,0.11475409836065574,0.07710657331144921,0.09706795852961128,0.08708726592053025,0.9403724666455455,0.9394484394626068,0.9399104530540762,0.2064249891471003,0.19830132013402663,0.20236315464056348,11.0,1.0
tess,1027,J,0,0,TN,0.0009140870533883572,0.9990859129466116,0.00025358214043080807,5,5,10,3,0,0.6,0.0,0.1044776119402985,0.11475409836065574,0.06141603479874507,0.07605812334059796,0.06873707906967151,0.9336639433196157,0.8841173068247639,0.9088906250721898,0.34446448420465026,0.10265110797860832,0.2235577960916293,7.0,11.0
tess,1028,J,0,0,TN,0.0001444843946956098,0.9998555156053044,6.1374346842058e-05,4,5,9,0,0,0.0,0.0,0.08955223880597014,0.11475409836065574,0.0663039138634254,0.06448636110827735,0.06539513748585138,0.93958013790339,0.883417287916675,0.9114987129100325,0.16023819786638444,0.0877500641689232,0.12399413101765382,32.0,8.0
tess,1029,J,0,0,TN,0.0005623571341857314,0.9994376428658143,0.00016462882922496647,2,2,4,1,0,0.5,0.0,0.08955223880597014,0.11475409836065574,0.04452230933745731,0.07570841368261783,0.06011536151003757,0.907117251148048,0.9129363146665478,0.9100267829072979,0.41430669752554267,0.1695581146374372,0.29193240608148996,1.0,15.0
